time,x,y,z,roll,pitch,yaw,ref_x,ref_y,ref_z,F,tau_x,tau_y,tau_z,dt,latency_us
33.180602,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002977,17960601.699000
33.183554,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002952,17959554.171000
33.186602,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003048,17958602.347000
33.189561,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002959,17957561.337000
33.192576,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003014,17956575.772000
33.195719,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003143,17955718.688000
33.198667,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002949,17954667.327000
33.201649,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002982,17953649.076000
33.204742,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003093,17952741.678000
33.207703,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002962,17951703.409000
33.210646,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002943,17950646.010000
33.213761,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003115,17949760.723000
33.216745,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002985,17948745.454000
33.220000,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003254,17947999.723000
33.222975,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002975,17946974.935000
33.226026,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003051,17946025.796000
33.228970,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002944,17944970.045000
33.231902,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002932,17943902.295000
33.235109,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003207,17943109.267000
33.239315,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.004206,17943315.317000
33.242448,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003133,17942447.863000
33.245399,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002952,17941399.427000
33.248462,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003063,17940462.492000
33.251410,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002948,17939410.000000
33.254388,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002978,17938388.491000
33.257459,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003071,17937459.074000
33.260485,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003026,17936485.175000
33.263528,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003043,17935528.036000
33.266474,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002946,17934474.174000
33.269455,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002981,17933454.757000
33.272534,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003079,17932533.507000
33.275491,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002958,17931491.256000
33.278655,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003163,17930654.580000
33.281627,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002972,17929626.904000
